date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield,Quarter,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,capex,currentratio,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,operatingrevenue,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments,one_yr_monthly_beta
08/04/2019,1.71E+11,3.4015,15.6116,0.022407,0.064055,Q2-2019,10280000000,10110000000,0.1788,0.207136108,0.2339,1.76,50.5,4255875000,0.77,0.5402,0.2139,0.045414813,0.102087814,0.2560875,0.219790843,0.059,0.006297781,8.91,59760000000,21720000000,2.14E+11,1.09E+11,55565000000,13880000000,13510000000,-14210000000,6740000000,4080000000,0.4564
05/04/2019,1.71E+11,3.4027,15.6171,0.022399,0.064033,Q2-2019,10280000000,10110000000,0.1788,0.207136108,0.2339,1.76,50.5,4255875000,0.77,0.5402,0.2139,0.045414813,0.102087814,0.2560875,0.219790843,0.059,0.006297781,8.91,59760000000,21720000000,2.14E+11,1.09E+11,55565000000,13880000000,13510000000,-14210000000,6740000000,4080000000,0.4564
04/04/2019,1.71E+11,3.3953,15.5831,0.022448,0.064172,Q2-2019,10280000000,10110000000,0.1788,0.207136108,0.2339,1.76,50.5,4255875000,0.77,0.5402,0.2139,0.045414813,0.102087814,0.2560875,0.219790843,0.059,0.006297781,8.91,59760000000,21720000000,2.14E+11,1.09E+11,55565000000,13880000000,13510000000,-14210000000,6740000000,4080000000,0.4564
03/04/2019,1.68E+11,3.3293,15.2803,0.022892,0.065444,Q2-2019,10280000000,10110000000,0.1788,0.207136108,0.2339,1.76,50.5,4255875000,0.77,0.5402,0.2139,0.045414813,0.102087814,0.2560875,0.219790843,0.059,0.006297781,8.91,59760000000,21720000000,2.14E+11,1.09E+11,55565000000,13880000000,13510000000,-14210000000,6740000000,4080000000,0.4564
02/04/2019,1.67E+11,3.3127,15.2042,0.023007,0.065771,Q2-2019,10280000000,10110000000,0.1788,0.207136108,0.2339,1.76,50.5,4255875000,0.77,0.5402,0.2139,0.045414813,0.102087814,0.2560875,0.219790843,0.059,0.006297781,8.91,59760000000,21720000000,2.14E+11,1.09E+11,55565000000,13880000000,13510000000,-14210000000,6740000000,4080000000,0.4564
01/04/2019,1.68E+11,3.329,15.2789,0.022894,0.06545,Q2-2019,10280000000,10110000000,0.1788,0.207136108,0.2339,1.76,50.5,4255875000,0.77,0.5402,0.2139,0.045414813,0.102087814,0.2560875,0.219790843,0.059,0.006297781,8.91,59760000000,21720000000,2.14E+11,1.09E+11,55565000000,13880000000,13510000000,-14210000000,6740000000,4080000000,0.4564
29/03/2019,1.65E+11,3.2852,15.0779,0.0232,0.066322,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.4564
28/03/2019,1.65E+11,3.2758,15.0345,0.023267,0.066514,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.4564
27/03/2019,1.64E+11,3.263,14.9761,0.023357,0.066773,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
26/03/2019,1.64E+11,3.2589,14.9571,0.023387,0.066858,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
25/03/2019,1.60E+11,3.1894,14.6379,0.023897,0.068316,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
22/03/2019,1.61E+11,3.2024,14.6977,0.0238,0.068038,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
21/03/2019,1.62E+11,3.2151,14.7561,0.023706,0.067769,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
20/03/2019,1.64E+11,3.2545,14.9367,0.023419,0.066949,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
19/03/2019,1.64E+11,3.2547,14.938,0.023417,0.066943,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
18/03/2019,1.68E+11,3.3471,15.3617,0.022771,0.065097,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
15/03/2019,1.71E+11,3.4015,15.6116,0.022407,0.064055,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
14/03/2019,1.70E+11,3.3873,15.5464,0.0225,0.064323,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
13/03/2019,1.70E+11,3.3758,15.4935,0.022577,0.064543,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
12/03/2019,1.71E+11,3.3947,15.5804,0.022451,0.064183,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
11/03/2019,1.71E+11,3.3953,15.5831,0.022448,0.064172,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
08/03/2019,1.69E+11,3.3675,15.4554,0.022633,0.064702,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
07/03/2019,1.70E+11,3.3734,15.4826,0.022593,0.064589,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
06/03/2019,1.71E+11,3.3983,15.5967,0.022428,0.064116,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
05/03/2019,1.70E+11,3.3731,15.4813,0.022595,0.064594,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
04/03/2019,1.70E+11,3.3829,15.5261,0.02253,0.064408,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
01/03/2019,1.70E+11,3.3734,15.4826,0.022593,0.064589,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
28/02/2019,1.68E+11,3.3388,15.3237,0.022827,0.065258,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
27/02/2019,1.68E+11,3.337,15.3156,0.02284,0.065293,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
26/02/2019,1.69E+11,3.3583,15.4134,0.022695,0.064879,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5443
25/02/2019,1.69E+11,3.361,15.4256,0.022677,0.064827,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
22/02/2019,1.72E+11,3.4101,15.651,0.02235,0.063894,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
21/02/2019,1.70E+11,3.3817,15.5206,0.022538,0.06443,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
20/02/2019,1.69E+11,3.3636,15.4378,0.022659,0.064776,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
19/02/2019,1.69E+11,3.3586,15.4147,0.022693,0.064873,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
15/02/2019,1.68E+11,3.3314,15.2898,0.022878,0.065403,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
14/02/2019,1.65E+11,3.2743,15.0277,0.023277,0.066544,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
13/02/2019,1.64E+11,3.2607,14.9652,0.023374,0.066822,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
12/02/2019,1.63E+11,3.2311,14.8294,0.023588,0.067434,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
11/02/2019,1.63E+11,3.2382,14.862,0.023537,0.067286,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
08/02/2019,1.66E+11,3.2994,15.1431,0.0231,0.066037,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
07/02/2019,1.65E+11,3.2829,15.0671,0.023216,0.06637,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
06/02/2019,1.66E+11,3.2965,15.1295,0.02312,0.066096,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
05/02/2019,1.68E+11,3.3335,15.2993,0.022864,0.065363,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
04/02/2019,1.66E+11,3.308,15.1825,0.02304,0.065865,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
01/02/2019,1.66E+11,3.2932,15.1146,0.023143,0.066161,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
31/01/2019,1.66E+11,3.2997,15.1445,0.023098,0.066031,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
30/01/2019,1.64E+11,3.2586,14.9557,0.023389,0.066864,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
29/01/2019,1.65E+11,3.2814,15.0603,0.023227,0.0664,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
28/01/2019,1.65E+11,3.2787,15.048,0.023246,0.066454,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.5058
25/01/2019,1.65E+11,3.287,15.0861,0.023187,0.066286,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
24/01/2019,1.65E+11,3.271,15.0127,0.0233,0.06661,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
23/01/2019,1.65E+11,3.2879,15.0901,0.023181,0.066268,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
22/01/2019,1.65E+11,3.2725,15.0195,0.02329,0.06658,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
18/01/2019,1.65E+11,3.2855,15.0793,0.023198,0.066316,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
17/01/2019,1.65E+11,3.2846,15.0752,0.023204,0.066334,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
16/01/2019,1.65E+11,3.2817,15.0616,0.023225,0.066394,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
15/01/2019,1.66E+11,3.3068,15.1771,0.023048,0.065889,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
14/01/2019,1.67E+11,3.3264,15.2667,0.022913,0.065502,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
11/01/2019,1.68E+11,3.3332,15.2979,0.022866,0.065368,Q1-2019,11401892196,9077892196,0.219371,0.070056,0.302984,1.72,33.5888,4679000000,0.9953,0.3722,0.036879,0.034983,0.947602,0.3031,0.002467,0.115128,0.066099,7.34,59386000000,17993000000,99941000000,44424000000,20665000000,11379000000,14157000000,-5629000000,-8670000000,2970000000,0.6191
